id,title,overview,genres,vote_average,vote_count,movieId,tmdbId,genre_list
3040,Night Watch,"Among normal humans live the ""Others"" possessing various supernatural powers. They are divided up into the forces of light and the forces of the dark, who signed a truce several centuries ago to end a devastating battle. Ever since, the forces of light govern the day while the night belongs to their dark opponents. In modern day Moscow the dark Others actually roam the night as vampires while a ""Night Watch"" of light forces, among them Anton, the movie's protagonist, try to control them and limit their outrage","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.3,212.0,31804,3040.0,"['Fantasy', 'Action', 'Thriller']"
2926,The Three Musketeers,"The young D'Artagnan arrives in Paris with dreams of becoming a king's musketeer. He meets and quarrels with three men, Athos, Porthos, and Aramis, each of whom challenges him to a duel. D'Artagnan finds out they are musketeers and is invited to join them in their efforts to oppose Cardinal Richelieu, who wishes to increase his already considerable power over the king. D'Artagnan must also juggle affairs with the charming Constance Bonancieux and the passionate Lady De Winter, a secret agent for the cardinal.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.8,71.0,31923,2926.0,"['Action', 'Adventure', 'Comedy', 'Drama']"
4710,Masculin Féminin,"The film stars French New Wave icon Jean-Pierre Léaud as Paul, a romantic young idealist and literary lion-wannabe who chases budding pop star, Madeleine (Chantal Goya, a real life Yé-yé girl).","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.6,66.0,31930,4710.0,"['Drama', 'Romance']"
8016,Germany Year Zero,"The final film in Rossellini's war film trilogy (the first two being Rome, Open City and Paisà). Germany Year Zero takes place in post-war Germany, unlike the others, which take place in German-occupied Rome and post-war Italy, respectively. The story follows a twelve-year-old boy, Edmund Kohler, who is mainly left to his own devices in order to survive and to help his family do the same.","[{'id': 10752, 'name': 'War'}, {'id': 18, 'name': 'Drama'}]",7.5,53.0,31973,8016.0,"['War', 'Drama']"
2026,Hostage,"When a mafia accountant is taken hostage on his beat, a police officer – wracked by guilt from a prior stint as a negotiator – must negotiate the standoff, even as his own family is held captive by the mob.","[{'id': 9648, 'name': 'Mystery'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",6.2,519.0,32029,2026.0,"['Mystery', 'Drama', 'Thriller', 'Crime']"
6593,Godzilla vs. Mechagodzilla II,"The United Nations assembles the ultimate weapon to defeat Godzilla, while scientists discover a fresh pteranodon egg on a remote Japanese island.","[{'id': 28, 'name': 'Action'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10769, 'name': 'Foreign'}, {'id': 878, 'name': 'Science Fiction'}]",6.7,26.0,32078,6593.0,"['Action', 'Drama', 'Fantasy', 'Foreign', 'Science Fiction']"
1640,Crash,"Los Angeles citizens with vastly separate lives collide in interweaving stories of race, loss and redemption.","[{'id': 18, 'name': 'Drama'}]",7.2,1172.0,33166,1640.0,['Drama']
921,Cinderella Man,"The true story of boxer, Jim Braddock who, in the 1920’s after his retirement, has a surprise comeback in order to get him and his family out of a socially poor state.","[{'id': 10749, 'name': 'Romance'}, {'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",7.3,630.0,33660,921.0,"['Romance', 'Drama', 'History']"
2287,Rize,"A documentary film that highlights two street derived dance styles, Clowing and Krumping, that came out of the low income neighborhoods of L.A.. Director David LaChapelle interviews each dance crew about how their unique dances evolved. A new and positive activity away from the drugs, guns, and gangs that ruled their neighborhood. A raw film about a growing sub-culture movements in America.","[{'id': 99, 'name': 'Documentary'}]",5.9,13.0,33838,2287.0,['Documentary']
1665,Last Days,"The life and struggles of a notorious rock musician seeping into a pit of loneliness whose everyday life involves friends and family seeking financial aid and favors, inspired by rock music legend Kurt Cobain and his final hours.","[{'id': 18, 'name': 'Drama'}]",5.3,95.0,34326,1665.0,['Drama']
1444,Junebug,"On the way to meet with an independent artist in the South, newlywed art dealer Madeleine (Embeth Davidtz) is convinced by her husband, George (Alessandro Nivola), that they should stop to meet his family in North Carolina. Madeleine's affluent lifestyle clashes with the family, but she befriends George's wide-eyed and pregnant sister-in-law, Ashley (Amy Adams), who is nearing her due date. Through the family, Madeleine gains greater insight into George's character.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.5,66.0,34528,1444.0,"['Comedy', 'Drama']"
4442,The Brothers Grimm,"Folklore collectors and con artists, Jake and Will Grimm, travel from village to village pretending to protect townsfolk from enchanted creatures and performing exorcisms. However, they are put to the test  when they encounter a real magical curse in a haunted forest with real magical beings, requiring genuine courage.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 53, 'name': 'Thriller'}]",5.6,847.0,36401,4442.0,"['Adventure', 'Fantasy', 'Action', 'Comedy', 'Thriller']"
8814,Doom,"A team of space marines known as the Rapid Response Tactical Squad, led by Sarge, is sent to a science facility on Mars after somebody reports a security breach. There, they learn that the alert came after a test subject, a mass murderer purposefully injected with alien DNA, broke free and began killing people. Dr. Grimm, who is related to team member Reaper, informs them all that the chromosome can mutate humans into monsters -- and is highly infectious.","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 27, 'name': 'Horror'}]",5.0,619.0,37380,8814.0,"['Adventure', 'Action', 'Horror']"
8643,The Exorcism of Emily Rose,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.3,675.0,37720,8643.0,"['Crime', 'Drama', 'Horror', 'Thriller']"
8923,Green Street Hooligans,"After being wrongfully expelled from Harvard University, American Matt Buckner flees to his sister's home in England. Once there, he is befriended by her charming and dangerous brother-in-law, Pete Dunham, and introduced to the underworld of British football hooliganism. Matt learns to stand his ground through a friendship that develops against the backdrop of this secret and often violent world. 'Green Street Hooligans' is a story of loyalty, trust and the sometimes brutal consequences of living close to the edge.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.1,652.0,37731,8923.0,"['Crime', 'Drama']"
257,Oliver Twist,"Oliver Twist the modern filmed version of Charles Dickens bestseller, a Roman Polanski adaptation. The classic Dickens tale, where an orphan meets a pickpocket on the streets of London. From there, he joins a household of boys who are trained to steal for their master.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",6.7,283.0,37736,257.0,"['Crime', 'Drama', 'Family']"
5236,Kiss Kiss Bang Bang,A petty thief posing as an actor is brought to Los Angeles for an unlikely audition and finds himself in the middle of a murder investigation along with his high school dream girl and a detective who's been training him for his upcoming role...,"[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}]",7.2,900.0,38061,5236.0,"['Action', 'Comedy', 'Crime', 'Mystery']"
2610,Shopgirl,"Mirabelle is a disenchanted salesgirl and aspiring artist who sells gloves and accessories at a department store. She has two men in her life: wealthy divorcée Ray Porter and struggling musician Jeremy. Mirabelle falls in love with the glamorous Ray, and her life takes a magical turn, but eventually she realizes that she must empower herself and make a choice between them.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.7,80.0,39414,2610.0,"['Comedy', 'Drama', 'Romance']"
215,Saw II,"When a new murder victim is discovered with all the signs of Jigsaw's hand, Detective Eric Matthews begins a full investigation and apprehends Jigsaw with little effort. But for Jigsaw, getting caught is just another part of his plan. Eight more of his victims are already fighting for their lives and now it's time for Matthews to join the game...","[{'id': 27, 'name': 'Horror'}]",6.3,1288.0,39446,215.0,['Horror']
674,Harry Potter and the Goblet of Fire,"Harry starts his fourth year at Hogwarts, competes in the treacherous Triwizard Tournament and faces the evil Lord Voldemort. Ron and Hermione help Harry manage the pressure – but Voldemort lurks, awaiting his chance to destroy Harry and all that he stands for.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10751, 'name': 'Family'}]",7.5,5758.0,40815,674.0,"['Adventure', 'Fantasy', 'Family']"
69,Walk the Line,"A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.","[{'id': 18, 'name': 'Drama'}, {'id': 10402, 'name': 'Music'}, {'id': 10749, 'name': 'Romance'}]",7.3,732.0,40819,69.0,"['Drama', 'Music', 'Romance']"
1833,Rent,"This rock opera tells the story of one year in the life of a group of bohemians struggling in modern day East Village, New York, USA. The story centers around Mark and Roger, two roommates. While a former tragedy has made Roger numb to life, Mark tries to capture it through his attempts to make a film. In the year that follows, the group deals with love, loss, HIV/AIDS, and modern day life.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.7,159.0,40826,1833.0,"['Drama', 'Romance']"
9005,The Ice Harvest,"A shady lawyer attempts a Christmas Eve crime, hoping to swindle the local mob out of some money. But his partner, a strip club owner, might have different plans for the cash.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",5.8,83.0,40959,9005.0,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Thriller']"
254,King Kong,"In 1933 New York, an overly ambitious movie producer coerces his cast and hired ship crew to travel to mysterious Skull Island, where they encounter Kong, a giant ape who is immediately smitten with the leading lady.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 28, 'name': 'Action'}]",6.6,2403.0,41569,254.0,"['Adventure', 'Drama', 'Action']"
1904,Memoirs of a Geisha,"A sweeping romantic epic set in Japan in the years before World War II, a penniless Japanese child is torn from her family to work as a maid in a geisha house.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}, {'id': 10749, 'name': 'Romance'}]",7.3,670.0,41571,1904.0,"['Drama', 'History', 'Romance']"
4550,Sympathy for Lady Vengeance,"After a 13-year imprisonment for the kidnap and murder of a 6 year old boy, beautiful Lee Guem-ja starts seeking revenge on the man that was really responsible for the boy's death. With the help of fellow inmates and reunited with her daughter, she gets closer and closer to her goal. But will her actions lead to the relief she seeks?","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7.4,362.0,42632,4550.0,"['Drama', 'Thriller']"
834,Underworld: Evolution,"As the war between the vampires and the Lycans rages on, Selene, a former member of the Death Dealers (an elite vampire special forces unit that hunts werewolves), and Michael, the werewolf hybrid, work together in an effort to unlock the secrets of their respective bloodlines.","[{'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",6.4,1548.0,42738,834.0,"['Fantasy', 'Action', 'Science Fiction', 'Thriller']"
26782,Shadows of Forgotten Ancestors,"In a Carpathian village, Ivan falls in love with Marichka, the daughter of his father's killer. When tragedy befalls her, his grief lasts months; finally he rejoins the colorful life around him, marrying Palagna. She wants children but his mind stays on his lost love. To recapture his attention, Palagna tries sorcery, and in the process comes under the spell of the sorcerer, publicly humiliating Ivan, who then fights the sorcerer. The lively rhythms of village life, the work and the holidays, the pageant and revelry of weddings and funerals, the change of seasons, and nature's beauty give proportion to Ivan's tragedy.","[{'id': 18, 'name': 'Drama'}]",7.5,35.0,42783,26782.0,['Drama']
2117,Sophie Scholl: The Final Days,"True story of Germany's most famous anti-Nazi heroine brought to thrilling, dramatic life. Sophie Scholl stars Julia Jentsch in a luminous performance as the fearless activist of the underground student resistance group, The White Rose. Armed with long-buried historical records of her incarceration, director Marc Rothemund expertly re-creates the last six days of Sophie Scholl's life.","[{'id': 18, 'name': 'Drama'}, {'id': 36, 'name': 'History'}]",7.1,109.0,43376,2117.0,"['Drama', 'History']"
1969,Bandidas,"Set in the late 19th century. When a ruthless robber baron takes away everything they cherish, a rough-and-tumble, idealistic peasant and a sophisticated heiress embark on a quest for justice, vengeance…and a few good heists.","[{'id': 28, 'name': 'Action'}, {'id': 35, 'name': 'Comedy'}, {'id': 37, 'name': 'Western'}, {'id': 80, 'name': 'Crime'}]",5.8,319.0,43419,1969.0,"['Action', 'Comedy', 'Western', 'Crime']"
292,Dave Chappelle's Block Party,"The American comedian/actor delivers a story about the alternative Hip Hop scene. A small town Ohio man’s moves to Brooklyn, New York, to throw an unprecedented block party. Filmed with inspiration from the 1973 documentary Wattstax.","[{'id': 35, 'name': 'Comedy'}, {'id': 99, 'name': 'Documentary'}, {'id': 10402, 'name': 'Music'}]",6.5,29.0,43708,292.0,"['Comedy', 'Documentary', 'Music']"
2207,16 Blocks,"An aging cop is assigned the ordinary task of escorting a fast-talking witness from police custody to a courthouse, but they find themselves running the gauntlet as other forces try to prevent them from getting there.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 80, 'name': 'Crime'}, {'id': 53, 'name': 'Thriller'}]",6.2,675.0,43936,2207.0,"['Action', 'Adventure', 'Crime', 'Thriller']"
6877,Failure to Launch,"Tripp, an attractive man in his thirties, is still living with his parents Al and Sue. Tripp's best friends Demo and Ace are also still living in their parents' homes and seem proud of it. Al and Sue are not happy, however, and are fascinated when friends whose adult son has recently moved away from home reveal they hired an expert to arrange the matter and couldn't be happier with the result.","[{'id': 35, 'name': 'Comedy'}]",5.5,407.0,44004,6877.0,['Comedy']
950,Ice Age: The Meltdown,"Diego, Manny and Sid return in this sequel to the hit animated movie Ice Age. This time around, the deep freeze is over, and the ice-covered earth is starting to melt, which will destroy the trio's cherished valley. The impending disaster prompts them to reunite and warn all the other beasts about the desperate situation.","[{'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}, {'id': 35, 'name': 'Comedy'}, {'id': 12, 'name': 'Adventure'}]",6.5,3034.0,44022,950.0,"['Animation', 'Family', 'Comedy', 'Adventure']"
582,The Lives of Others,A tragic love story set in East Berlin with the backdrop of an undercover Stasi controlled culture. Stasi captain Wieler is ordered to follow author Dreyman and plunges deeper and deeper into his life until he reaches the threshold of doubting the system.,"[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",7.9,977.0,44555,582.0,"['Drama', 'Thriller']"
8410,The Wild Blue Yonder,"An alien narrates the story of his dying planet, his and his people's visitations to Earth and Earth's self-made demise, while human astronauts in space are attempting to find an alternate planet for surviving humans to live on.","[{'id': 18, 'name': 'Drama'}, {'id': 878, 'name': 'Science Fiction'}]",5.7,15.0,44671,8410.0,"['Drama', 'Science Fiction']"
219,Volver,"Raimunda (Penélope Cruz) works and lives Madrid with her husband Paco and daughter Paula. Her sister Sole (Lola Dueñas) lives nearby and they both miss their mother Irene (Carmen Maura), who died several years ago in a house fire along with their father. A former neighbor from their hometown reports that she has seen the ghost of Irene and both daughters do not believe her. After a murder and a family tragedy, Irene's spirit materializes around her daughters to help comfort them.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",7.3,419.0,44694,219.0,"['Comedy', 'Drama', 'Romance']"
8998,Friends with Money,"After she quits her lucrative job, Olivia finds herself unsure about her future and her relationships with her successful and wealthy friends.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",5.1,132.0,44864,8998.0,"['Comedy', 'Drama', 'Romance']"
2652,Hard Candy,"A mature 14-year old girl meets a charming 32-year old photographer on the Internet. Suspecting that he is a pedophile, she goes to his home in an attempt to expose him.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}]",6.8,726.0,44974,2652.0,"['Drama', 'Thriller']"
1629,La Chinoise,"A small group of French students are studying Mao, trying to find out their position in the world and how to change the world to a Maoistic community using terrorism.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",7.4,29.0,45000,1629.0,"['Comedy', 'Drama']"
956,Mission: Impossible III,"Retired from active duty to train new IMF agents, Ethan Hunt is called back into action to confront sadistic arms dealer, Owen Davian. Hunt must try to protect his girlfriend while working with his new team to complete the mission.","[{'id': 12, 'name': 'Adventure'}, {'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.5,2062.0,45186,956.0,"['Adventure', 'Action', 'Thriller']"
806,The Omen,A diplomatic couple adopts the son of the devil without knowing it. A remake of the classic horror film of the same name from 1976.,"[{'id': 18, 'name': 'Drama'}, {'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.3,287.0,45662,806.0,"['Drama', 'Horror', 'Thriller']"
58,Pirates of the Caribbean: Dead Man's Chest,"Captain Jack Sparrow works his way out of a blood debt with the ghostly Davey Jones, he also attempts to avoid eternal damnation.","[{'id': 12, 'name': 'Adventure'}, {'id': 14, 'name': 'Fantasy'}, {'id': 28, 'name': 'Action'}]",7.0,5380.0,45722,58.0,"['Adventure', 'Fantasy', 'Action']"
1819,"You, Me and Dupree","After standing in as best man for his longtime friend Carl Petersen, Randy Dupree loses his job, becomes a barfly and attaches himself to the newlywed couple almost permanently -- as their houseguest. But the longer Dupree camps out on their couch, the closer he gets to Carl's bride, Molly, leaving the frustrated groom wondering when his pal will be moving out.","[{'id': 35, 'name': 'Comedy'}, {'id': 10749, 'name': 'Romance'}]",5.4,421.0,45726,1819.0,"['Comedy', 'Romance']"
512,Scoop,"An American journalism student in London scoops a big story, and begins an affair with an aristocrat as the incident unfurls.","[{'id': 35, 'name': 'Comedy'}, {'id': 9648, 'name': 'Mystery'}]",6.4,435.0,46967,512.0,"['Comedy', 'Mystery']"
1593,Night at the Museum,"Chaos reigns at the natural history museum when night watchman Larry Daley accidentally stirs up an ancient curse, awakening Attila the Hun, an army of gladiators, a Tyrannosaurus rex and other exhibits. Larry tries desperately to keep the museum under control, but he's fighting a losing battle until President Teddy Roosevelt comes to the rescue.","[{'id': 28, 'name': 'Action'}, {'id': 12, 'name': 'Adventure'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}, {'id': 14, 'name': 'Fantasy'}]",6.4,2949.0,46972,1593.0,"['Action', 'Adventure', 'Comedy', 'Family', 'Fantasy']"
1262,Stranger Than Fiction,"Everybody knows that your life is a story. But what if a story was your life? Harold Crick is your average IRS agent: monotonous, boring, and repetitive. But one day this all changes when Harold begins to hear an author inside his head narrating his life. But when the narration reveals he is going to die, Harold must find the author and convince them to change the ending.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}, {'id': 14, 'name': 'Fantasy'}, {'id': 10749, 'name': 'Romance'}]",7.1,743.0,46976,1262.0,"['Comedy', 'Drama', 'Fantasy', 'Romance']"
1948,Crank,Professional assassin Chev Chelios learns his rival has injected him with a poison that will kill him if his heart rate drops.,"[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}, {'id': 80, 'name': 'Crime'}]",6.6,1172.0,47200,1948.0,"['Action', 'Thriller', 'Crime']"
1023,Adam's Apples,A neo-nazi sentenced to community service at a church clashes with the blindly devotional priest.,"[{'id': 18, 'name': 'Drama'}, {'id': 35, 'name': 'Comedy'}, {'id': 80, 'name': 'Crime'}]",7.4,190.0,47491,1023.0,"['Drama', 'Comedy', 'Crime']"
496,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.","[{'id': 35, 'name': 'Comedy'}]",6.5,1617.0,48385,496.0,['Comedy']
7484,Open Season,"Boog, a domesticated 900lb. Grizzly bear finds himself stranded in the woods 3 days before Open Season. Forced to rely on Elliot, a fast-talking mule deer, the two form an unlikely friendship and must quickly rally other forest animals if they are to form a rag-tag army against the hunters.","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 10751, 'name': 'Family'}]",6.1,676.0,48414,7484.0,"['Adventure', 'Animation', 'Family']"
1975,The Grudge 2,"In Tokyo, a young woman is exposed to the same mysterious curse that afflicted her sister. The supernatural force, which fills a person with rage before spreading to its next victim, brings together a group of previously unrelated people who attempt to unlock its secret to save their lives.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",5.3,288.0,48591,1975.0,"['Horror', 'Thriller']"
86,The Elementary Particles,"Based on Michel Houellebecq's controversial novel, Atomised (aka The Elementary Particles) focuses on Michael and Bruno, two very different half-brothers and their disturbed sexuality.  After a chaotic childhood with a hippie mother only caring for her affairs, Michael, a molecular biologist, is more interested in genes than women, while Bruno is obsessed with his sexual desires, but mostly finds his satisfaction with prostitutes.  But Bruno's life changes when he gets to know the experienced Christiane.  In the meantime, Michael meets Annabelle, the love of his youth, again.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.4,34.0,48660,86.0,"['Drama', 'Romance']"
1124,The Prestige,"A mysterious story of two magicians whose intense rivalry leads them on a life-long battle for supremacy -- full of obsession, deceit and jealousy with dangerous and deadly consequences.","[{'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",8.0,4510.0,48780,1124.0,"['Drama', 'Mystery', 'Thriller']"
8194,A Guide To Recognizing Your Saints,"Dito Montiel, a successful author, receives a call from his long-suffering mother, asking him to return home and visit his ailing father. Dito recalls his childhood growing up in a violent neighborhood in Queens, N.Y., with friends Antonio, Giuseppe, Nerf and Mike.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",6.8,98.0,48856,8194.0,"['Crime', 'Drama']"
1372,Blood Diamond,"An ex-mercenary turned smuggler. A Mende fisherman. Amid the explosive civil war overtaking 1999 Sierra Leone, these men join for two desperate missions: recovering a rare pink diamond of immense value and rescuing the fisherman's son conscripted as a child soldier into the brutal rebel forces ripping a swath of torture and bloodshed countrywide.","[{'id': 18, 'name': 'Drama'}, {'id': 53, 'name': 'Thriller'}, {'id': 28, 'name': 'Action'}]",7.4,2344.0,49530,1372.0,"['Drama', 'Thriller', 'Action']"
8618,The History Boys,"The story of an unruly class of bright, funny history students at a Yorkshire grammar school in pursuit of an undergraduate place at Oxford or Cambridge. Bounced between their maverick English master, a young and shrewd teacher hired to up their test scores, a grossly out-numbered history teacher, and a headmaster obsessed with results, the boys attempt to pass.","[{'id': 35, 'name': 'Comedy'}, {'id': 18, 'name': 'Drama'}]",6.6,66.0,49957,8618.0,"['Comedy', 'Drama']"
1259,Notes on a Scandal,"A veteran high school teacher befriends a younger art teacher, who is having an affair with one of her 15-year-old students. However, her intentions with this new ""friend"" also go well beyond platonic friendship.","[{'id': 18, 'name': 'Drama'}, {'id': 10749, 'name': 'Romance'}]",6.9,239.0,49961,1259.0,"['Drama', 'Romance']"
1265,Bridge to Terabithia,"Jesse Aarons trained all summer to become the fastest runner in school, so he's very upset when newcomer Leslie Burke outruns him and everyone else. Despite this and other differences, including that she's rich, he's poor, and she's a city girl, he's a country boy, the two become fast friends. Together, they create Terabithia, a land of monsters, trolls, ogres, and giants and rule as king and queen.","[{'id': 12, 'name': 'Adventure'}, {'id': 18, 'name': 'Drama'}, {'id': 10751, 'name': 'Family'}]",7.0,1146.0,50601,1265.0,"['Adventure', 'Drama', 'Family']"
1949,Zodiac,"The true story of the investigation of 'The Zodiac Killer',  a serial killer who terrified the San Francisco Bay Area, taunting police with his ciphers and letters. The case becomes an obsession for four men as their lives and careers are built and destroyed by the endless trail of clues.","[{'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",7.3,2080.0,51540,1949.0,"['Crime', 'Drama', 'Mystery', 'Thriller']"
1273,TMNT,"After the defeat of their old arch nemesis, The Shredder, the Turtles have grown apart as a family. Struggling to keep them together, their rat sensei, Splinter, becomes worried when strange things begin to brew in New York City.","[{'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6.0,349.0,51939,1273.0,"['Adventure', 'Animation', 'Comedy', 'Family']"
1987,Benny's Video,"A 14-year-old video enthusiast is so caught up in film fantasy that he can no longer relate to the real world, to such an extent that he commits murder and records an on-camera confession for his parents.","[{'id': 27, 'name': 'Horror'}, {'id': 80, 'name': 'Crime'}, {'id': 18, 'name': 'Drama'}]",7.1,67.0,52666,1987.0,"['Horror', 'Crime', 'Drama']"
4977,Paprika,"When a machine that allows therapists to enter their patient's dreams is stolen, all hell breaks loose. Only a young female therapist can stop it: Paprika.","[{'id': 16, 'name': 'Animation'}, {'id': 18, 'name': 'Drama'}, {'id': 9648, 'name': 'Mystery'}, {'id': 878, 'name': 'Science Fiction'}, {'id': 53, 'name': 'Thriller'}]",7.7,416.0,52885,4977.0,"['Animation', 'Drama', 'Mystery', 'Science Fiction', 'Thriller']"
1562,28 Weeks Later,"In this chilling sequel to 28 Days Later, the inhabitants of the British Isles appear to have lost their battle against the onslaught of disease, as the deadly rage virus has killed every citizen there. Six months later, a group of Americans dare to set foot on the isles, convinced the danger has come and gone. But it soon becomes all too clear that the scourge continues to live, waiting to pounce on its next victims.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}, {'id': 878, 'name': 'Science Fiction'}]",6.5,1225.0,53000,1562.0,"['Horror', 'Thriller', 'Science Fiction']"
810,Shrek the Third,"The King of Far Far Away has died and Shrek and Fiona are to become King &amp; Queen. However, Shrek wants to return to his cozy swamp and live in peace and quiet, so when he finds out there is another heir to the throne, they set off to bring him back to rule the kingdom.","[{'id': 14, 'name': 'Fantasy'}, {'id': 12, 'name': 'Adventure'}, {'id': 16, 'name': 'Animation'}, {'id': 35, 'name': 'Comedy'}, {'id': 10751, 'name': 'Family'}]",6.0,2355.0,53121,810.0,"['Fantasy', 'Adventure', 'Animation', 'Comedy', 'Family']"
3432,Mr. Brooks,A psychological thriller about a man who is sometimes controlled by his murder-and-mayhem-loving alter ego.,"[{'id': 18, 'name': 'Drama'}, {'id': 80, 'name': 'Crime'}, {'id': 9648, 'name': 'Mystery'}, {'id': 53, 'name': 'Thriller'}]",6.8,543.0,53129,3432.0,"['Drama', 'Crime', 'Mystery', 'Thriller']"
1991,Death Proof,"Austin's hottest DJ, Jungle Julia, sets out into the night to unwind with her two friends Shanna and Arlene. Covertly tracking their moves is Stuntman Mike, a scarred rebel leering from behind the wheel of his muscle car, revving just feet away.","[{'id': 28, 'name': 'Action'}, {'id': 53, 'name': 'Thriller'}]",6.7,1359.0,53519,1991.0,"['Action', 'Thriller']"
3021,1408,"A man who specializes in debunking paranormal occurrences checks into the fabled room 1408 in the Dolphin Hotel. Soon after settling in, he confronts genuine terror.","[{'id': 27, 'name': 'Horror'}, {'id': 53, 'name': 'Thriller'}]",6.5,1372.0,53953,3021.0,"['Horror', 'Thriller']"
